	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot	GeneID	name	source	TranscriptID	Class
ORTHOMCL1416	null	2	1	1	1	1	1	3	1	2	1	1	LOC413356	XP_006570997.1	Amel	XM_006570934.3	Background
ORTHOMCL1417	null	2	1	2	2	1	1	1	1	1	1	2	LOC100576321	XP_026295289.1	Amel	XM_026439504.1	Background
ORTHOMCL1418	null	2	1	2	2	2	1	1	1	1	1	1	LOC550692	XP_623088.2	Amel	XM_623085.6	Background
ORTHOMCL1419	null	1	1	2	1	2	2	1	1	1	1	2	Br-c	NP_001035356.1	Amel	NM_001040266.2	Background
ORTHOMCL1420	null	1	1	1	4	1	1	1	1	1	2	1	LOC410865	XP_016766286.1	Amel	XM_016910797.2	Background
ORTHOMCL1421	null	2	1	2	2	1	1	2	1	1	1	1	LOC725015	XP_026296553.1	Amel	XM_026440768.1	Background
ORTHOMCL1422	null	2	1	2	2	2	1	1	1	1	1	1	LOC409318	XP_006563514.1	Amel	XM_006563451.3	Background
ORTHOMCL1423	null	2	1	1	2	2	1	1	1	1	2	1	LOC724299	XP_026295003.1	Amel	XM_026439218.1	Background
ORTHOMCL1424	null	1	1	1	1	1	1	1	1	1	2	4	LOC725634	XP_016769437.1	Amel	XM_016913948.2	Background
ORTHOMCL1425	null	2	1	1	1	3	1	2	1	1	1	1	LOC411629	XP_395098.4	Amel	XM_395098.7	Background
ORTHOMCL1426	null	2	1	2	2	2	1	1	1	1	1	1	LOC102656311	XP_016769468.1	Amel	XM_016913979.2	Background
ORTHOMCL1427	null	2	1	1	1	2	1	1	1	2	2	1	LOC410926	XP_026295255.1	Amel	XM_026439470.1	Background
ORTHOMCL1428	null	7	8	0	0	0	0	0	0	0	0	0	Mrjp8	NP_001011564.1	Amel	NM_001011564.2	Background
ORTHOMCL1429	null	1	1	1	5	1	1	1	1	1	1	1	LOC411845	XP_026298726.1	Amel	XM_026442941.1	Background
ORTHOMCL1430	null	2	1	2	2	1	1	1	1	1	1	2	LOC411452	XP_006559144.1	Amel	XM_006559081.3	Background
ORTHOMCL1431	null	1	1	1	1	1	1	1	1	1	1	5	LOC725084	XP_001120973.1	Amel	XM_001120973.5	Background
ORTHOMCL1432	null	1	1	1	1	1	1	1	1	1	1	5	LOC100576355	XP_003251034.1	Amel	XM_003250986.4	Background
ORTHOMCL1437	null	1	1	1	1	2	1	2	1	1	0	4	LOC100577682	XP_003249660.1	Amel	XM_003249612.4	Background
ORTHOMCL1438	null	1	1	1	1	6	1	1	1	1	1	0	LOC724610	XP_026297068.1	Amel	XM_026441283.1	Background
ORTHOMCL1439	null	2	1	2	2	1	1	1	1	1	2	1	LOC409554	XP_026300045.1	Amel	XM_026444260.1	Background
ORTHOMCL1441	null	3	1	1	1	1	1	3	1	1	1	1	LOC550929	XP_623327.1	Amel	XM_623324.6	Background
ORTHOMCL1443	null	1	1	3	2	1	1	2	1	1	1	1	LOC406096	NP_001011585.1	Amel	NM_001011585.1	Background
ORTHOMCL1444	null	3	1	2	2	1	1	1	1	1	1	1	LOC552755	XP_625134.3	Amel	XM_625131.6	Background
ORTHOMCL1445	null	1	1	2	2	2	1	1	2	1	1	1	LOC410253	XP_006566549.1	Amel	XM_006566486.3	Background
ORTHOMCL1446	null	2	1	2	1	2	1	2	1	1	1	1	LOC724739	XP_026295946.1	Amel	XM_026440161.1	Background
ORTHOMCL1447	null	4	1	2	1	1	1	1	1	1	1	1	LOC100576349	XP_003251882.2	Amel	XM_003251834.4	Background
ORTHOMCL1448	null	2	1	2	2	1	2	1	1	1	1	1	LOC410604	XP_016772229.1	Amel	XM_016916740.2	Background
ORTHOMCL1449	null	1	1	3	1	1	1	2	1	1	1	2	LOC726918	XP_016771723.2	Amel	XM_016916234.2	Background
ORTHOMCL1450	null	2	1	1	1	1	2	1	1	1	1	3	LOC551146	XP_006566758.1	Amel	XM_006566695.2	Background
ORTHOMCL1451	null	1	1	1	1	2	1	1	3	1	1	2	LOC726955	XP_006557496.1	Amel	XM_006557433.3	Background
ORTHOMCL1452	null	4	1	1	1	1	0	1	3	1	1	1	LOC726277	XP_006558300.1	Amel	XM_006558237.3	Background
ORTHOMCL1453	null	2	1	2	1	1	1	2	1	1	1	2	LOC725193	XP_026299097.1	Amel	XM_026443312.1	Background
ORTHOMCL1455	null	1	1	1	1	5	1	1	1	1	1	1	LOC100578913	XP_026297226.1	Amel	XM_026441441.1	Background
ORTHOMCL1456	null	1	1	2	3	2	1	1	1	1	1	1	LOC551782	XP_006572356.1	Amel	XM_006572293.3	Background
ORTHOMCL1457	null	1	1	3	3	2	0	1	1	1	1	1	LOC100576840	XP_006559331.1	Amel	XM_006559268.3	Background
ORTHOMCL1458	null	2	1	1	4	1	1	1	1	1	1	1	LOC100577253	XP_006564069.2	Amel	XM_006564006.3	Background
ORTHOMCL1459	null	1	1	1	5	1	1	1	1	1	1	1	LOC413966	XP_006567764.1	Amel	XM_006567701.3	Background
ORTHOMCL1460	null	1	1	2	2	1	1	1	1	1	1	3	LOC552722	XP_625100.1	Amel	XM_625097.5	Background
ORTHOMCL1461	null	2	1	2	2	2	1	1	1	1	1	1	LOC412617	XP_006563110.2	Amel	XM_006563047.3	Background
ORTHOMCL1462	null	1	1	2	1	2	1	1	1	1	1	3	LOC724617	XP_026297393.1	Amel	XM_026441608.1	Background
ORTHOMCL1464	null	1	1	1	1	2	1	2	1	1	1	3	LOC409234	XP_392758.2	Amel	XM_392758.7	Background
ORTHOMCL1466	null	1	1	1	2	2	2	2	1	1	1	1	LOC552515	XP_624894.1	Amel	XM_624891.6	Background
ORTHOMCL1467	null	1	1	2	2	1	1	1	1	1	1	3	LOC411291	XP_394765.2	Amel	XM_394765.7	Background
ORTHOMCL1468	null	3	1	1	1	2	1	2	1	1	1	1	LOC726905	XP_026301412.1	Amel	XM_026445627.1	Background
ORTHOMCL1470	null	1	1	2	2	2	2	1	1	1	1	1	LOC100576765	XP_026295876.1	Amel	XM_026440091.1	Background
ORTHOMCL1472	null	2	1	1	2	1	1	2	1	2	1	1	LOC100576568	XP_016768244.1	Amel	XM_016912755.2	Background
ORTHOMCL1473	null	3	1	2	2	1	1	1	1	1	1	1	LOC726298	XP_006562841.1	Amel	XM_006562778.3	Background
ORTHOMCL1474	null	3	1	1	1	1	1	1	1	1	2	2	LOC725481	XP_016768667.1	Amel	XM_016913178.2	Background
ORTHOMCL1476	null	2	1	1	1	1	1	1	2	2	2	1	LOC408562	XP_006563215.2	Amel	XM_006563152.3	Background
ORTHOMCL1477	null	1	1	3	3	1	1	1	1	1	1	1	LOC726903	XP_001122620.2	Amel	XM_001122620.5	Background
ORTHOMCL1478	null	1	1	1	2	2	1	1	1	1	1	3	LOC724780	XP_001120679.2	Amel	XM_001120679.5	Background
ORTHOMCL1479	null	1	1	1	1	2	2	1	1	1	2	2	LOC100578937	XP_006568372.3	Amel	XM_006568309.3	Background
ORTHOMCL1480	null	1	1	1	1	2	1	1	2	2	2	1	LOC409020	XP_026298523.1	Amel	XM_026442738.1	Background
ORTHOMCL1481	null	1	1	1	1	4	1	1	1	2	1	1	LOC552578	XP_006558565.1	Amel	XM_006558502.3	Background
ORTHOMCL1484	null	3	1	1	1	1	1	1	1	1	1	3	LOC413223	XP_026299982.1	Amel	XM_026444197.1	Background
ORTHOMCL1485	null	2	1	2	2	1	1	1	1	2	1	1	LOC725943	XP_003251367.1	Amel	XM_003251319.2	Background
ORTHOMCL1486	null	1	1	1	1	1	1	1	1	1	1	5	LOC409957	XP_393448.2	Amel	XM_393448.7	Background
ORTHOMCL1487	null	1	1	1	1	1	1	2	1	1	4	1	LOC726672	XP_026297086.1	Amel	XM_026441301.1	Background
ORTHOMCL1488	null	2	1	2	2	2	1	1	1	1	1	1	LOC411093	XP_006565635.1	Amel	XM_006565572.3	Background
ORTHOMCL1489	null	3	1	1	1	0	1	1	1	1	0	5	LOC724735	XP_006558401.1	Amel	XM_006558338.3	Background
ORTHOMCL1490	null	1	1	1	3	3	1	1	1	1	1	1	LOC726900	XP_006571955.1	Amel	XM_006571892.3	Background
ORTHOMCL1491	null	2	1	1	1	1	2	1	3	1	1	1	LOC552791	XP_625169.2	Amel	XM_625166.6	Background
ORTHOMCL1493	null	1	1	3	3	1	1	1	1	1	1	1	LOC408714	XP_026302182.1	Amel	XM_026446397.1	Background
ORTHOMCL1494	null	1	1	1	2	2	1	1	1	1	1	3	LOC726597	XP_026300388.1	Amel	XM_026444603.1	Background
ORTHOMCL1495	null	2	1	1	1	2	2	2	1	1	1	1	LOC552347	XP_026299934.1	Amel	XM_026444149.1	Background
ORTHOMCL1496	null	2	2	1	1	2	1	1	1	2	1	1	LOC102654905	XP_006568264.1	Amel	XM_006568201.2	Background
ORTHOMCL1497	null	2	1	1	1	2	1	1	1	1	1	3	LOC100576392	XP_016770395.1	Amel	XM_016914906.2	Background
ORTHOMCL1499	null	2	1	1	1	3	1	1	2	1	1	1	LOC724368	XP_016767139.1	Amel	XM_016911650.2	Background
ORTHOMCL1500	null	1	1	1	1	3	3	1	1	1	1	1	LOC552481	XP_016772418.2	Amel	XM_016916929.2	Background
ORTHOMCL1501	null	5	1	1	1	1	1	1	1	0	2	1	LOC102654257	XP_006571771.1	Amel	XM_006571708.3	Background
ORTHOMCL1502	null	1	1	1	6	1	1	0	1	1	1	1	LOC725350	XP_001121210.2	Amel	XM_001121210.5	Background
ORTHOMCL1503	null	1	1	3	3	1	1	1	1	1	1	1	LOC724822	XP_026299073.1	Amel	XM_026443288.1	Background
ORTHOMCL1504	null	1	1	2	3	1	1	1	1	1	2	1	LOC413784	XP_026301282.1	Amel	XM_026445497.1	Background
ORTHOMCL1505	null	1	1	1	1	2	2	1	2	1	1	2	Err	NP_001155988.1	Amel	NM_001162516.1	Background
ORTHOMCL1507	null	1	1	1	1	1	1	1	2	2	2	2	LOC726650	XP_006563508.3	Amel	XM_006563445.3	Background
ORTHOMCL1509	null	1	1	1	2	2	1	1	3	1	1	1	NPF	NP_001161192.1	Amel	NM_001167720.1	Background
ORTHOMCL1510	null	2	1	1	1	1	1	1	1	2	2	2	LOC412893	XP_016770555.2	Amel	XM_016915066.2	Background
ORTHOMCL1511	null	3	1	1	1	2	2	0	1	1	1	2	LOC408322	XP_391875.3	Amel	XM_391875.7	Background
ORTHOMCL1512	null	2	1	1	1	2	1	1	1	1	1	3	LOC552365	XP_003250780.1	Amel	XM_003250732.4	Background
ORTHOMCL1513	null	1	1	2	4	1	1	1	1	1	1	1	LOC100577237	XP_003251129.1	Amel	XM_003251081.4	Background
ORTHOMCL1514	null	1	1	3	3	1	1	1	1	1	1	1	Chmp1	NP_001229396.1	Amel	NM_001242467.1	Background
ORTHOMCL1515	null	1	1	2	1	2	2	2	1	1	1	1	LOC413653	XP_397095.3	Amel	XM_397095.6	Background
ORTHOMCL1516	null	1	2	1	0	7	0	1	1	0	1	1	LOC100577671	XP_003250767.2	Amel	XM_003250719.4	Background
ORTHOMCL1519	null	1	1	2	2	1	1	1	2	1	1	2	LOC551462	XP_006559674.1	Amel	XM_006559611.3	Background
ORTHOMCL1520	null	2	2	1	1	1	2	1	1	2	1	1	LOC724899	XP_026300526.1	Amel	XM_026444741.1	Background
ORTHOMCL1521	null	1	1	1	1	2	1	1	1	1	1	4	LOC413313	XP_396758.1	Amel	XM_396758.7	Background
ORTHOMCL1522	null	1	1	4	1	1	1	1	1	2	1	1	LOC100578271	XP_026302100.1	Amel	XM_026446315.1	Background
ORTHOMCL1523	null	1	1	2	2	1	1	2	1	1	1	2	LOC412132	XP_016766179.1	Amel	XM_016910690.2	Background
ORTHOMCL1524	null	1	1	2	1	3	1	1	1	1	1	2	LOC100577451	XP_003249179.2	Amel	XM_003249131.4	Background
ORTHOMCL1526	null	1	1	1	2	4	1	1	1	1	1	1	LOC100578929	XP_003249130.2	Amel	XM_003249082.4	Background
ORTHOMCL1527	null	1	1	2	1	1	1	1	1	2	2	2	LOC726508	XP_026299500.1	Amel	XM_026443715.1	Background
ORTHOMCL1528	null	2	2	1	2	2	2	1	1	1	0	1	LOC100576828	XP_006572034.2	Amel	XM_006571971.3	Background
ORTHOMCL1529	null	2	1	2	2	1	1	1	1	2	1	1	LOC725882	XP_026297150.1	Amel	XM_026441365.1	Background
ORTHOMCL1532	null	2	1	3	1	1	1	2	1	1	1	1	LOC412570	XP_396025.4	Amel	XM_396025.6	Background
ORTHOMCL1533	null	1	1	1	1	4	1	2	1	1	1	1	LOC551408	NP_001106142.2	Amel	NM_001112672.2	Background
ORTHOMCL1535	null	2	1	2	2	1	1	1	1	1	1	2	LOC409027	XP_006571221.1	Amel	XM_006571158.3	Background
ORTHOMCL1536	null	1	1	3	2	1	1	2	1	1	1	1	LOC100576472	XP_026299031.1	Amel	XM_026443246.1	Background
ORTHOMCL1537	null	2	1	1	2	2	1	1	1	1	1	2	LOC413222	XP_006565215.1	Amel	XM_006565152.3	Background
ORTHOMCL1539	null	1	1	2	3	2	1	1	1	1	1	1	LOC726895	XP_001122611.3	Amel	XM_001122611.5	Background
ORTHOMCL1540	null	1	1	2	1	1	1	1	1	2	2	2	LOC100576291	XP_016767975.2	Amel	XM_016912486.2	Background
ORTHOMCL1541	null	1	1	2	4	1	1	1	1	1	1	1	LOC727293	XP_006564297.1	Amel	XM_006564234.3	Background
ORTHOMCL1542	null	1	1	1	1	1	1	1	1	1	1	5	LOC100576116	XP_003250417.1	Amel	XM_003250369.4	Background
ORTHOMCL1543	null	1	1	2	2	1	2	1	1	2	1	1	LOC552811	XP_625189.3	Amel	XM_625186.5	Background
ORTHOMCL1544	null	1	1	1	1	1	1	4	1	1	1	2	LOC725057	XP_026297968.1	Amel	XM_026442183.1	Background
ORTHOMCL1545	null	1	1	2	2	2	1	1	1	1	1	2	LOC411772	XP_006560701.1	Amel	XM_006560638.3	Background
ORTHOMCL1546	null	1	1	2	2	1	1	0	1	1	1	4	LOC100576187	XP_026298571.1	Amel	XM_026442786.1	Background
ORTHOMCL1548	null	1	1	2	3	3	1	1	1	0	1	1	LOC724189	XP_026296142.1	Amel	XM_026440357.1	Background
ORTHOMCL1549	null	1	1	1	2	1	1	1	2	3	1	1	LOC726362	XP_001122105.4	Amel	XM_001122105.5	Background
ORTHOMCL1550	null	1	1	1	1	1	1	5	1	1	1	1	LOC411531	XP_016767415.1	Amel	XM_016911926.2	Background
ORTHOMCL1551	null	1	1	1	4	1	1	2	1	1	1	1	LOC552294	XP_006563314.1	Amel	XM_006563251.2	Background
ORTHOMCL1552	null	1	1	1	1	3	1	1	1	1	1	3	LOC412192	XP_395655.4	Amel	XM_395655.7	Background
ORTHOMCL1553	null	2	1	1	1	2	2	1	1	1	1	2	LOC413416	XP_006557313.1	Amel	XM_006557250.3	Background
ORTHOMCL1554	null	1	1	2	2	3	1	1	1	1	1	1	LOC551489	XP_623887.3	Amel	XM_623884.5	Background
ORTHOMCL1555	null	1	1	2	1	2	1	2	1	1	1	2	LOC410918	XP_026295212.1	Amel	XM_026439427.1	Background
ORTHOMCL1556	null	1	1	2	3	2	1	1	1	1	1	1	LOC411403	XP_006558479.1	Amel	XM_006558416.3	Background
ORTHOMCL1557	null	1	1	1	2	2	1	2	1	1	1	2	LOC410497	XP_393976.2	Amel	XM_393976.7	Background
ORTHOMCL1558	null	1	1	1	1	2	3	1	1	1	1	2	LOC107964404	XP_026296505.1	Amel	XM_026440720.1	Background
ORTHOMCL1559	null	1	1	1	2	2	1	1	1	2	1	2	LOC100578126	XP_026297541.1	Amel	XM_026441756.1	Background
ORTHOMCL1560	null	2	1	2	2	1	1	2	1	1	1	1	LOC408718	XP_016766222.1	Amel	XM_016910733.2	Background
ORTHOMCL1562	null	2	1	2	1	2	1	1	1	1	1	2	LOC413410	XP_006559211.1	Amel	XM_006559148.3	Background
ORTHOMCL1563	null	1	1	1	1	1	1	5	1	1	1	1	LOC408657	XP_006568765.1	Amel	XM_006568702.3	Background
ORTHOMCL1564	null	1	1	2	3	2	1	1	1	2	1	0	LOC409553	XP_393060.4	Amel	XM_393060.7	Background
ORTHOMCL1565	null	2	1	1	2	1	1	3	1	1	1	1	LOC726099	XP_001121865.1	Amel	XM_001121865.5	Background
ORTHOMCL1567	null	1	1	2	2	3	1	1	1	1	1	1	LOC409089	XP_392615.1	Amel	XM_392615.5	Background
ORTHOMCL1569	null	1	1	1	2	4	1	0	1	1	1	2	LOC107965011	XP_026298536.1	Amel	XM_026442751.1	Background
ORTHOMCL1570	null	1	1	2	2	1	1	2	1	1	1	2	LOC100576812	XP_003249221.1	Amel	XM_003249173.4	Background
ORTHOMCL1571	null	1	1	2	2	1	3	1	1	1	1	1	LOC410968	XP_016766928.1	Amel	XM_016911439.1	Background
ORTHOMCL1572	null	1	1	3	3	1	1	1	1	1	1	1	LOC102655112	XP_026296453.1	Amel	XM_026440668.1	Background
ORTHOMCL1574	null	1	1	1	1	2	1	1	2	2	2	1	LOC410299	XP_006558995.1	Amel	XM_006558932.3	Background
ORTHOMCL1575	null	4	1	3	1	1	1	1	1	1	1	0	LOC725406	XP_026297773.1	Amel	XM_026441988.1	Background
ORTHOMCL1576	null	1	1	2	2	1	2	2	1	1	1	1	LOC552564	XP_624943.3	Amel	XM_624940.6	Background
ORTHOMCL1577	null	1	1	2	1	1	2	2	1	1	2	1	LOC413331	XP_026295879.1	Amel	XM_026440094.1	Background
ORTHOMCL1579	null	2	1	2	2	2	1	1	1	1	1	1	LOC725468	XP_016772130.1	Amel	XM_016916641.2	Background
ORTHOMCL1581	null	2	1	2	2	1	2	1	1	1	1	1	LOC412476	XP_006559127.1	Amel	XM_006559064.3	Background
ORTHOMCL1582	null	1	1	3	3	1	1	1	1	1	1	1	LOC724635	XP_001120526.3	Amel	XM_001120526.5	Background
ORTHOMCL1583	null	1	1	1	1	1	1	1	1	1	1	5	LOC551206	XP_623604.1	Amel	XM_623601.5	Background
ORTHOMCL1584	null	1	1	3	3	1	1	1	1	1	1	1	LOC408462	XP_026300984.1	Amel	XM_026445199.1	Background
ORTHOMCL1585	null	2	1	1	1	1	1	1	1	1	1	4	LOC413001	XP_006567802.2	Amel	XM_006567739.3	Background
ORTHOMCL1586	null	1	1	1	1	5	1	1	1	1	1	1	LOC551773	XP_624163.1	Amel	XM_624160.5	Background
ORTHOMCL1587	null	1	1	1	1	5	1	1	1	1	1	1	LOC725391	XP_026299908.1	Amel	XM_026444123.1	Background
ORTHOMCL1588	null	2	1	1	2	3	1	1	1	1	1	1	LOC724301	XP_006557322.1	Amel	XM_006557259.3	Background
ORTHOMCL1589	null	1	1	1	1	1	1	2	1	1	1	4	LOC412925	XP_396376.2	Amel	XM_396376.7	Background
ORTHOMCL1591	null	1	1	1	1	5	1	1	1	1	1	1	LOC725577	XP_006562930.1	Amel	XM_006562867.2	Background
ORTHOMCL1592	null	1	2	1	2	1	2	2	2	0	1	1	LOC102655476	XP_006561967.2	Amel	XM_006561904.3	Background
ORTHOMCL1593	null	1	1	1	3	1	1	0	4	1	1	1	LOC100578629	XP_026297514.1	Amel	XM_026441729.1	Background
ORTHOMCL1594	null	2	1	1	1	1	1	1	1	2	3	1	LOC726842	XP_026297406.1	Amel	XM_026441621.1	Background
ORTHOMCL1595	null	1	1	4	1	2	1	1	1	1	1	1	LOC100578355	XP_006564285.2	Amel	XM_006564222.3	Background
ORTHOMCL1596	null	1	1	2	1	1	1	2	2	2	1	1	LOC552452	XP_006560753.1	Amel	XM_006560690.3	Background
ORTHOMCL1598	null	1	1	1	2	3	1	2	1	1	1	1	LOC408596	XP_392138.3	Amel	XM_392138.5	Background
ORTHOMCL1600	null	2	1	1	2	1	2	1	2	1	1	1	LOC411433	XP_006566671.1	Amel	XM_006566608.3	Background
ORTHOMCL1601	null	1	1	1	1	1	1	2	2	2	2	1	LOC551016	XP_026298304.1	Amel	XM_026442519.1	Background
ORTHOMCL1602	null	1	1	2	3	2	1	1	1	1	1	1	LOC551791	XP_624179.3	Amel	XM_624176.6	Background
ORTHOMCL1603	null	1	1	2	1	1	1	2	1	1	1	3	LOC551696	XP_624087.2	Amel	XM_624084.5	Background
ORTHOMCL1604	null	1	1	1	2	1	1	1	1	2	1	3	LOC727159	XP_026295582.1	Amel	XM_026439797.1	Background
ORTHOMCL1606	null	2	1	2	1	2	1	1	1	1	2	1	LOC409678	XP_026296645.1	Amel	XM_026440860.1	Background
ORTHOMCL1607	null	1	1	1	2	1	1	3	2	1	1	1	LOC724618	XP_026302034.1	Amel	XM_026446249.1	Background
ORTHOMCL1608	null	1	1	3	1	1	1	1	1	1	3	1	LOC725241	XP_016770007.2	Amel	XM_016914518.2	Background
ORTHOMCL1609	null	1	1	1	3	3	1	1	1	1	1	1	LOC411882	XP_006571623.1	Amel	XM_006571560.3	Background
ORTHOMCL1610	null	1	1	1	1	1	1	2	1	2	2	2	LOC725893	XP_016766368.2	Amel	XM_016910879.2	Background
ORTHOMCL1611	null	1	1	3	2	2	1	1	1	1	1	1	LOC408729	XP_392264.2	Amel	XM_392264.6	Background
ORTHOMCL1612	null	1	1	2	2	1	2	2	1	1	1	1	LOC726368	XP_016773365.1	Amel	XM_016917876.1	Background
ORTHOMCL1613	null	1	1	3	1	2	1	1	1	2	1	1	LOC409686	XP_026296342.1	Amel	XM_026440557.1	Background
ORTHOMCL1615	null	1	1	2	2	1	1	2	2	1	1	1	LOC725732	XP_026296745.1	Amel	XM_026440960.1	Background
ORTHOMCL1616	null	1	1	1	0	2	1	1	1	1	1	5	LOC100577455	XP_006563366.1	Amel	XM_006563303.3	Background
ORTHOMCL1617	null	2	1	3	2	1	1	1	1	1	1	1	LOC552576	XP_006559574.1	Amel	XM_006559511.3	Background
ORTHOMCL1618	null	1	1	1	1	3	1	1	1	1	1	3	Stg-1	NP_001071285.1	Amel	NM_001077817.1	Background
ORTHOMCL1619	null	1	1	2	2	2	1	1	1	1	1	2	Foxp	NP_001098419.1	Amel	NM_001104949.1	Background
ORTHOMCL1620	null	1	1	3	3	1	1	1	1	1	1	1	LOC413787	XP_397226.2	Amel	XM_397226.7	Background
ORTHOMCL1621	null	1	1	1	2	1	1	2	1	1	1	3	LOC409454	XP_006563839.1	Amel	XM_006563776.3	Background
ORTHOMCL1622	null	1	1	2	2	1	1	1	2	1	1	2	LOC409370	XP_003249515.1	Amel	XM_003249467.4	Background
ORTHOMCL1623	null	1	1	1	1	2	1	1	1	1	1	4	LOC411090	XP_394564.1	Amel	XM_394564.5	Background
ORTHOMCL1624	null	1	1	4	2	1	1	1	1	1	1	1	LOC413885	XP_026298299.1	Amel	XM_026442514.1	Background
ORTHOMCL1625	null	1	1	3	3	1	1	1	1	1	1	1	LOC724998	XP_026299902.1	Amel	XM_026444117.1	Background
ORTHOMCL1626	null	1	1	3	1	1	1	3	1	1	1	1	LOC412665	XP_006572049.1	Amel	XM_006571986.3	Background
ORTHOMCL1628	null	2	1	3	1	2	1	1	1	1	1	1	LOC412491	XP_395948.5	Amel	XM_395948.7	Background
ORTHOMCL1630	null	1	1	2	1	3	1	1	2	1	1	1	LOC100577385	XP_026297671.1	Amel	XM_026441886.1	Background
ORTHOMCL1631	null	2	1	1	1	2	1	1	2	1	1	2	tra2	NP_001252514.1	Amel	NM_001265585.1	Background
ORTHOMCL1632	null	1	1	1	1	1	1	4	1	1	1	2	LOC725789	XP_001121596.2	Amel	XM_001121596.5	Background
ORTHOMCL1633	null	1	1	1	1	1	1	1	2	1	1	4	LOC411820	XP_006564577.2	Amel	XM_006564514.3	Background
ORTHOMCL1634	null	1	1	2	2	0	1	1	1	1	1	4	LOC413664	XP_026298010.1	Amel	XM_026442225.1	Background
ORTHOMCL1635	null	1	1	5	1	1	1	1	1	1	1	1	LOC413702	XP_006562958.1	Amel	XM_006562895.3	Background
ORTHOMCL1636	null	1	1	2	1	2	1	1	1	2	2	1	LOC413568	XP_016769061.2	Amel	XM_016913572.2	Background
ORTHOMCL1637	null	1	1	2	2	1	1	3	1	1	1	1	LOC724631	XP_006560912.1	Amel	XM_006560849.3	Background
ORTHOMCL1638	null	1	1	2	1	2	1	1	1	2	1	2	LOC408897	XP_026297424.1	Amel	XM_026441639.1	Background
ORTHOMCL1639	null	1	1	2	2	2	1	1	1	1	1	2	LOC724338	XP_001120159.2	Amel	XM_001120159.5	Background
ORTHOMCL1640	null	1	1	5	1	1	1	1	1	1	1	1	LOC107963964	XP_016768360.1	Amel	XM_016912871.2	Background
ORTHOMCL1641	null	1	1	2	2	1	1	1	1	1	1	3	LOC552450	XP_624827.3	Amel	XM_624824.6	Background
ORTHOMCL1642	null	1	1	1	1	1	1	1	2	1	1	4	LOC411385	XP_394859.1	Amel	XM_394859.7	Background
ORTHOMCL1643	null	1	1	1	1	2	1	2	1	1	1	3	LOC413311	XP_006557510.1	Amel	XM_006557447.3	Background
ORTHOMCL1644	null	1	1	2	3	1	1	1	1	1	1	2	LOC410804	XP_394280.3	Amel	XM_394280.6	Background
ORTHOMCL1645	null	1	1	1	5	1	1	1	1	1	1	1	LOC724538	XP_016773319.1	Amel	XM_016917830.2	Background
ORTHOMCL1646	null	2	1	1	2	2	1	2	1	1	0	2	LOC113218537	XP_026300981.1	Amel	XM_026445196.1	Background
ORTHOMCL1647	null	1	1	1	2	1	3	1	1	1	1	2	LOC413137	XP_396588.2	Amel	XM_396588.6	Background
ORTHOMCL1648	null	1	1	1	4	2	1	1	1	1	1	1	LOC726972	XP_006570133.1	Amel	XM_006570070.3	Background
ORTHOMCL1649	null	1	1	3	2	1	1	1	1	1	1	2	LOC100577958	XP_026296990.1	Amel	XM_026441205.1	Background
ORTHOMCL1650	null	1	1	1	1	2	1	1	1	1	1	4	LOC409317	XP_006570024.1	Amel	XM_006569961.3	Background
ORTHOMCL1652	null	1	1	2	2	2	1	2	1	1	1	1	LOC408869	XP_026297271.1	Amel	XM_026441486.1	Background
ORTHOMCL1653	null	1	1	2	2	1	1	1	1	1	1	3	LOC550822	XP_026298567.1	Amel	XM_026442782.1	Background
ORTHOMCL1654	null	1	1	3	3	1	1	1	1	1	1	1	LOC551865	XP_624254.3	Amel	XM_624251.6	Background
ORTHOMCL1655	null	1	1	3	3	1	1	1	1	1	1	1	LOC727001	XP_006565562.2	Amel	XM_006565499.3	Background
ORTHOMCL1656	null	1	1	2	1	1	2	1	2	2	1	1	LOC409892	XP_006559333.1	Amel	XM_006559270.3	Background
ORTHOMCL1657	null	1	1	2	2	1	1	1	1	1	1	3	LOC411181	XP_016768385.1	Amel	XM_016912896.2	Background
ORTHOMCL1658	null	1	1	1	1	5	1	1	1	1	1	1	LOC100576361	XP_016767529.2	Amel	XM_016912040.2	Background
ORTHOMCL1659	null	2	1	2	1	1	1	1	1	1	2	2	LOC412863	XP_396315.6	Amel	XM_396315.7	Background
ORTHOMCL1660	null	3	1	1	1	1	1	1	1	1	1	3	LOC726474	XP_026300734.1	Amel	XM_026444949.1	Background
ORTHOMCL1661	null	1	1	3	3	1	1	1	1	1	1	1	LOC724567	XP_006565156.2	Amel	XM_006565093.3	Background
ORTHOMCL1662	null	1	1	2	2	2	1	2	1	1	1	1	LOC409696	XP_393194.2	Amel	XM_393194.5	Background
ORTHOMCL1663	null	1	1	1	1	5	1	1	1	1	1	1	LOC100576754	XP_006558271.2	Amel	XM_006558208.3	Background
ORTHOMCL1664	null	2	1	3	2	1	1	1	1	1	1	1	LOC725049	XP_003251342.1	Amel	XM_003251294.3	Background
ORTHOMCL1665	null	1	1	2	1	3	1	2	1	1	1	1	LOC726679	XP_001122401.3	Amel	XM_001122401.5	Background
ORTHOMCL1668	null	1	1	1	1	1	1	2	1	1	1	4	LOC413407	XP_396851.4	Amel	XM_396851.7	Background
