	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot	GeneID	name	source	TranscriptID	Class
ORTHOMCL7485	null	1	1	1	1	1	1	1	1	1	1	1	LOC551426	XP_623821.1	Amel	XM_623818.6	NonCanon
ORTHOMCL7492	null	1	1	1	1	1	1	1	1	1	1	1	LOC410338	XP_393819.4	Amel	XM_393819.7	NonCanon
ORTHOMCL7498	null	1	1	1	1	1	1	1	1	1	1	1	LOC411665	XP_006558649.1	Amel	XM_006558586.3	NonCanon
ORTHOMCL7502	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578380	XP_026300951.1	Amel	XM_026445166.1	NonCanon
ORTHOMCL7503	null	1	1	1	1	1	1	1	1	1	1	1	LOC552719	XP_006572353.1	Amel	XM_006572290.3	NonCanon
ORTHOMCL7523	null	1	1	1	1	1	1	1	1	1	1	1	LOC726164	XP_001121924.1	Amel	XM_001121924.4	NonCanon
ORTHOMCL7534	null	1	1	1	1	1	1	1	1	1	1	1	LOC410973	XP_016766739.1	Amel	XM_016911250.2	NonCanon
ORTHOMCL7539	null	1	1	1	1	1	1	1	1	1	1	1	LOC724710	XP_001120601.2	Amel	XM_001120601.5	NonCanon
ORTHOMCL7541	null	1	1	1	1	1	1	1	1	1	1	1	LOC102654014	XP_006568623.1	Amel	XM_006568560.2	NonCanon
ORTHOMCL7544	null	1	1	1	1	1	1	1	1	1	1	1	LOC727299	XP_026299593.1	Amel	XM_026443808.1	NonCanon
ORTHOMCL7557	null	1	1	1	1	1	1	1	1	1	1	1	LOC552204	XP_624584.4	Amel	XM_624581.6	NonCanon
ORTHOMCL7559	null	1	1	1	1	1	1	1	1	1	1	1	LOC411447	XP_394921.3	Amel	XM_394921.6	NonCanon
ORTHOMCL7564	null	1	1	1	1	2	1	1	1	1	1	0	LOC552314	XP_624692.2	Amel	XM_624689.5	NonCanon
ORTHOMCL7567	null	1	1	1	1	1	1	1	1	1	1	1	LOC410172	XP_016769851.1	Amel	XM_016914362.2	NonCanon
ORTHOMCL7575	null	1	1	1	1	1	1	1	1	1	1	1	Dll	NP_001124509.1	Amel	NM_001131037.1	NonCanon
ORTHOMCL7579	null	1	1	1	1	1	1	1	1	1	1	1	LOC552043	XP_006564915.1	Amel	XM_006564852.2	NonCanon
ORTHOMCL7582	null	1	1	1	1	1	1	1	1	1	1	1	LOC412526	XP_395981.2	Amel	XM_395981.7	NonCanon
ORTHOMCL7584	null	1	1	1	1	1	1	1	1	1	1	1	LOC725609	NP_001129659.1	Amel	NM_001136187.1	NonCanon
ORTHOMCL7587	null	1	1	1	1	1	1	1	1	1	1	1	LOC411164	XP_006565404.1	Amel	XM_006565341.3	NonCanon
ORTHOMCL7596	null	1	1	1	1	1	1	1	1	1	1	1	LOC727238	XP_006565760.1	Amel	XM_006565697.3	NonCanon
ORTHOMCL7613	null	1	1	1	1	1	1	1	1	1	1	1	LOC725165	XP_001121043.2	Amel	XM_001121043.5	NonCanon
ORTHOMCL7618	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578215	XP_003250009.1	Amel	XM_003249961.3	NonCanon
ORTHOMCL7627	null	1	1	1	1	1	1	1	1	1	1	1	LOC412282	XP_395743.3	Amel	XM_395743.7	NonCanon
ORTHOMCL7636	null	1	1	1	1	1	1	1	1	1	1	1	LOC412309	XP_395770.1	Amel	XM_395770.6	NonCanon
ORTHOMCL7659	null	1	1	1	1	1	1	1	1	1	1	1	LOC409173	XP_392698.3	Amel	XM_392698.7	NonCanon
ORTHOMCL7665	null	1	1	1	1	1	1	1	1	1	1	1	LOC552779	XP_006572405.1	Amel	XM_006572342.3	NonCanon
ORTHOMCL7668	null	1	1	1	1	1	1	1	1	1	1	1	LOC551794	XP_624182.1	Amel	XM_624179.6	NonCanon
ORTHOMCL7676	null	1	1	1	1	1	1	1	1	1	1	1	LOC410907	XP_026295457.1	Amel	XM_026439672.1	NonCanon
ORTHOMCL7677	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578586	XP_003251839.1	Amel	XM_003251791.3	NonCanon
ORTHOMCL7682	null	1	1	1	1	1	1	1	1	1	1	1	LOC412467	XP_395924.2	Amel	XM_395924.5	NonCanon
ORTHOMCL7699	null	1	1	1	1	1	1	1	1	1	1	1	LOC410451	NP_001152775.1	Amel	NM_001159303.1	NonCanon
ORTHOMCL7732	null	1	1	1	1	1	1	1	1	1	1	1	LOC408793	XP_026295980.1	Amel	XM_026440195.1	NonCanon
ORTHOMCL7735	null	1	1	1	1	1	1	1	1	1	1	1	LOC726800	XP_006566420.1	Amel	XM_006566357.3	NonCanon
ORTHOMCL7737	null	1	1	1	1	0	2	1	1	1	1	1	LOC408807	XP_397526.2	Amel	XM_397526.7	NonCanon
ORTHOMCL7741	null	1	1	1	1	1	1	1	1	1	1	1	LOC409833	XP_393324.2	Amel	XM_393324.7	NonCanon
ORTHOMCL7742	null	1	1	1	1	1	1	1	1	1	1	1	LOC413672	XP_397113.1	Amel	XM_397113.7	NonCanon
ORTHOMCL7757	null	1	1	1	1	1	1	1	1	1	1	1	LOC725922	XP_001121709.2	Amel	XM_001121709.5	NonCanon
ORTHOMCL7763	null	1	1	1	1	1	1	1	1	1	1	1	LOC413074	XP_396525.2	Amel	XM_396525.7	NonCanon
ORTHOMCL7775	null	1	1	1	1	1	1	1	1	1	1	1	LOC552787	XP_625165.1	Amel	XM_625162.6	NonCanon
ORTHOMCL7786	null	1	1	1	1	1	1	1	1	1	1	1	LOC724656	XP_026296977.1	Amel	XM_026441192.1	NonCanon
ORTHOMCL7792	null	1	1	1	1	1	1	1	1	1	1	1	Ppib	NP_001229473.1	Amel	NM_001242544.1	NonCanon
ORTHOMCL7804	null	1	1	1	1	1	1	1	1	1	1	1	LOC551398	XP_006570047.2	Amel	XM_006569984.3	NonCanon
ORTHOMCL7805	null	1	1	1	1	1	1	1	1	1	1	1	LOC102654312	XP_006558733.1	Amel	XM_006558670.3	NonCanon
ORTHOMCL7809	null	1	1	1	1	1	1	1	1	1	1	1	LOC726579	XP_001122306.2	Amel	XM_001122306.5	NonCanon
ORTHOMCL7820	null	1	1	1	1	1	1	1	1	1	1	1	LOC725496	XP_001121333.2	Amel	XM_001121333.5	NonCanon
ORTHOMCL7830	null	1	1	1	1	1	1	1	1	1	1	1	LOC412933	XP_006561344.1	Amel	XM_006561281.3	NonCanon
ORTHOMCL7832	null	1	1	1	1	1	1	1	1	1	1	1	LOC412232	XP_395694.2	Amel	XM_395694.6	NonCanon
ORTHOMCL7880	null	1	1	1	1	0	1	1	1	1	1	1	LOC411579	XP_016767161.1	Amel	XM_016911672.1	NonCanon
ORTHOMCL7882	null	1	1	0	1	1	1	1	1	1	1	1	LOC726750	XP_016769592.2	Amel	XM_016914103.2	NonCanon
ORTHOMCL7886	null	1	1	1	1	1	1	1	1	1	0	1	LOC726840	XP_001122558.1	Amel	XM_001122558.5	NonCanon
ORTHOMCL7913	null	1	1	1	1	0	1	1	1	1	1	1	LOC411294	XP_394768.4	Amel	XM_394768.7	NonCanon
ORTHOMCL7919	null	1	1	1	1	1	1	0	1	1	1	1	LOC100578921	XP_003249503.1	Amel	XM_003249455.4	NonCanon
ORTHOMCL7925	null	1	1	1	1	1	0	1	1	1	1	1	LOC726898	XP_001122615.2	Amel	XM_001122615.5	NonCanon
ORTHOMCL7953	null	1	1	1	1	0	1	1	1	1	1	1	LOC552631	XP_006559519.2	Amel	XM_006559456.3	NonCanon
ORTHOMCL7965	null	1	1	1	1	1	0	1	1	1	1	1	LOC107964319	XP_016767295.1	Amel	XM_016911806.2	NonCanon
ORTHOMCL7982	null	1	1	1	1	1	1	1	1	1	0	1	LOC408428	XP_391975.4	Amel	XM_391975.6	NonCanon
ORTHOMCL7992	null	1	1	1	1	1	1	1	0	1	1	1	LOC726662	XP_006558428.1	Amel	XM_006558365.3	NonCanon
ORTHOMCL7994	null	1	1	2	1	0	1	1	1	0	1	1	LOC102655111	XP_006564161.1	Amel	XM_006564098.3	NonCanon
ORTHOMCL7996	null	1	1	1	1	0	1	1	1	1	1	1	LOC408787	XP_006567264.1	Amel	XM_006567201.3	NonCanon
ORTHOMCL8005	null	1	1	1	1	1	1	1	1	0	1	1	LOC551992	XP_624378.1	Amel	XM_624375.5	NonCanon
ORTHOMCL8012	null	2	1	1	1	0	1	1	1	0	1	1	LOC102655814	XP_026297684.1	Amel	XM_026441899.1	NonCanon
ORTHOMCL8029	null	1	1	1	1	1	1	0	1	1	1	1	LOC100576085	XP_026298573.1	Amel	XM_026442788.1	NonCanon
ORTHOMCL8048	null	1	1	1	1	0	1	1	1	1	1	1	LOC102655898	XP_026296200.1	Amel	XM_026440415.1	NonCanon
ORTHOMCL8058	null	1	1	1	1	1	1	0	1	1	1	1	LOC551806	XP_006563838.1	Amel	XM_006563775.3	NonCanon
ORTHOMCL8064	null	1	1	1	1	1	1	1	1	0	1	1	Ndufb2	NP_001156935.1	Amel	NM_001163463.1	NonCanon
ORTHOMCL8070	null	1	1	1	1	1	1	1	1	1	1	0	LOC102656587	XP_006570354.1	Amel	XM_006570291.3	NonCanon
ORTHOMCL8078	null	1	1	1	1	1	1	1	0	1	1	1	LOC552629	XP_016766983.1	Amel	XM_016911494.2	NonCanon
ORTHOMCL8083	null	1	1	1	1	1	1	1	1	0	1	1	LOC551591	XP_016770903.1	Amel	XM_016915414.2	NonCanon
ORTHOMCL8096	null	1	1	1	0	1	1	1	1	1	1	1	LOC552086	XP_624467.1	Amel	XM_624464.6	NonCanon
ORTHOMCL8113	null	1	1	1	1	0	1	1	1	1	1	1	LOC100576125	XP_006562710.2	Amel	XM_006562647.3	NonCanon
ORTHOMCL8116	null	1	1	1	0	1	1	1	1	1	1	1	LOC725086	XP_006566978.1	Amel	XM_006566915.2	NonCanon
ORTHOMCL8121	null	1	1	1	1	1	1	1	1	1	0	1	LOC100576960	XP_003250450.1	Amel	XM_003250402.4	NonCanon
ORTHOMCL8134	null	1	1	1	1	1	1	1	1	0	1	1	LOC100578238	XP_006562319.3	Amel	XM_006562256.3	NonCanon
ORTHOMCL8146	null	1	1	1	1	1	1	1	1	0	0	2	Tert	NP_001035771.1	Amel	NM_001040681.1	NonCanon
ORTHOMCL8155	null	1	1	1	1	1	1	1	1	0	1	1	LOC413023	XP_026294824.1	Amel	XM_026439039.1	NonCanon
ORTHOMCL8164	null	1	1	1	1	1	1	1	0	1	1	1	LOC408886	XP_392416.4	Amel	XM_392416.7	NonCanon
ORTHOMCL8239	null	1	1	1	1	0	1	1	1	1	1	1	LOC102655896	XP_006570876.1	Amel	XM_006570813.3	NonCanon
ORTHOMCL8259	null	1	1	1	1	0	1	1	1	1	1	1	LOC100576508	XP_016771214.2	Amel	XM_016915725.2	NonCanon
ORTHOMCL8263	null	1	1	1	1	1	1	1	2	0	1	0	LOC413047	XP_006568129.2	Amel	XM_006568066.3	NonCanon
ORTHOMCL8274	null	1	1	1	1	2	0	1	0	0	1	2	LOC725341	XP_026295961.1	Amel	XM_026440176.1	NonCanon
ORTHOMCL8287	null	1	1	1	1	1	1	1	1	0	1	1	LOC725848	XP_006569696.1	Amel	XM_006569633.3	NonCanon
ORTHOMCL8296	null	1	1	1	1	1	1	0	1	1	1	1	LOC725824	XP_016772014.1	Amel	XM_016916525.2	NonCanon
ORTHOMCL8307	null	1	1	1	1	1	1	1	1	1	0	1	LOC100576555	XP_003249671.1	Amel	XM_003249623.4	NonCanon
ORTHOMCL8317	null	1	1	1	0	1	1	2	1	1	1	0	LOC100578943	XP_016772711.1	Amel	XM_016917222.2	NonCanon
ORTHOMCL8318	null	1	1	1	1	0	1	1	1	1	1	1	LOC725366	XP_006564335.1	Amel	XM_006564272.3	NonCanon
ORTHOMCL8319	null	1	1	1	1	1	1	1	1	0	1	1	LOC410087	XP_026294937.1	Amel	XM_026439152.1	NonCanon
ORTHOMCL8325	null	1	1	1	1	1	1	1	1	0	1	1	LOC726894	XP_001121144.1	Amel	XM_001121144.4	NonCanon
ORTHOMCL8336	null	1	1	1	1	1	1	1	1	0	1	1	LOC410494	XP_393973.2	Amel	XM_393973.6	NonCanon
ORTHOMCL8337	null	1	1	1	1	1	1	1	1	1	1	0	LOC551723	XP_624114.1	Amel	XM_624111.6	NonCanon
ORTHOMCL8342	null	1	1	1	1	1	1	0	1	1	1	1	LOC727568	XP_001123277.1	Amel	XM_001123277.5	NonCanon
ORTHOMCL8343	null	1	1	1	1	1	1	1	1	0	1	1	LOC411943	XP_395412.2	Amel	XM_395412.5	NonCanon
ORTHOMCL8351	null	1	1	1	1	1	1	1	1	0	1	1	LOC408400	XP_391948.3	Amel	XM_391948.7	NonCanon
ORTHOMCL8353	null	1	1	1	1	1	1	1	1	1	1	0	LOC552089	XP_003251799.1	Amel	XM_003251751.4	NonCanon
ORTHOMCL8363	null	1	1	1	1	1	1	1	1	0	1	1	LOC102655603	XP_006559710.1	Amel	XM_006559647.1	NonCanon
ORTHOMCL8377	null	1	1	1	1	0	1	1	1	1	1	1	LOC727049	XP_006572261.1	Amel	XM_006572198.3	NonCanon
ORTHOMCL8380	null	1	1	1	1	1	1	0	0	1	1	2	LOC102656792	XP_006569770.1	Amel	XM_006569707.3	NonCanon
ORTHOMCL8408	null	1	1	1	1	1	1	1	1	0	1	1	LOC551541	XP_625254.1	Amel	XM_625251.6	NonCanon
ORTHOMCL8410	null	1	1	1	1	0	1	1	1	1	1	1	LOC409115	XP_392640.1	Amel	XM_392640.7	NonCanon
ORTHOMCL8432	null	1	1	1	1	1	1	1	1	1	0	1	LOC552559	XP_624938.1	Amel	XM_624935.5	NonCanon
ORTHOMCL8446	null	1	1	1	1	0	0	1	1	1	1	2	LOC725238	XP_003251627.1	Amel	XM_003251579.4	NonCanon
ORTHOMCL8451	null	1	1	1	1	1	1	1	1	1	1	0	LOC100577841	XP_003250298.1	Amel	XM_003250250.3	NonCanon
ORTHOMCL8467	null	1	1	1	1	1	1	0	0	1	1	2	LOC100578502	XP_016770853.1	Amel	XM_016915364.2	NonCanon
ORTHOMCL8476	null	1	1	1	0	2	1	1	1	0	1	1	LOC727358	XP_001123067.2	Amel	XM_001123067.5	NonCanon
ORTHOMCL8481	null	0	1	1	1	1	1	1	1	1	1	1	LOC102654211	XP_006562278.2	Amel	XM_006562215.3	NonCanon
ORTHOMCL8494	null	0	1	1	1	1	1	1	1	1	1	1	LOC724407	XP_026300231.1	Amel	XM_026444446.1	NonCanon
ORTHOMCL8502	null	0	1	1	1	1	1	1	1	1	1	1	LOC552341	XP_006561747.1	Amel	XM_006561684.3	NonCanon
ORTHOMCL8574	null	1	1	1	1	1	1	1	1	0	0	1	LOC551318	XP_625245.2	Amel	XM_625242.6	NonCanon
ORTHOMCL8577	null	1	1	1	0	0	1	1	1	1	1	1	LOC100576383	XP_026296272.1	Amel	XM_026440487.1	NonCanon
ORTHOMCL8599	null	1	1	1	1	1	1	1	0	1	1	0	LOC552149	XP_624531.3	Amel	XM_624528.6	NonCanon
ORTHOMCL8631	null	1	1	1	1	1	1	0	1	0	1	1	LOC102654192	XP_006557880.1	Amel	XM_006557817.3	NonCanon
ORTHOMCL8656	null	1	1	1	0	1	1	1	1	1	1	0	LOC107964350	XP_016767442.2	Amel	XM_016911953.2	NonCanon
ORTHOMCL8658	null	1	1	1	1	1	1	1	1	0	1	0	LOC552602	XP_006562000.1	Amel	XM_006561937.3	NonCanon
ORTHOMCL8674	null	1	1	1	1	1	1	1	1	0	0	1	LOC408972	XP_006568093.2	Amel	XM_006568030.3	NonCanon
ORTHOMCL8717	null	1	1	1	1	0	1	1	1	0	1	1	LOC102655942	XP_006560672.1	Amel	XM_006560609.3	NonCanon
ORTHOMCL8740	null	1	1	1	1	1	0	1	1	1	1	0	LOC724221	XP_026296949.1	Amel	XM_026441164.1	NonCanon
ORTHOMCL8752	null	1	1	1	1	0	1	1	1	1	0	1	LOC726222	XP_006570969.1	Amel	XM_006570906.3	NonCanon
ORTHOMCL8767	null	1	1	0	0	1	1	1	1	1	1	1	LOC725701	XP_026296144.1	Amel	XM_026440359.1	NonCanon
ORTHOMCL8787	null	0	1	1	1	1	1	1	1	1	1	0	LOC552123	XP_624506.1	Amel	XM_624503.6	NonCanon
ORTHOMCL8795	null	0	1	1	1	1	1	1	1	1	1	0	LOC411902	XP_395371.3	Amel	XM_395371.7	NonCanon
ORTHOMCL8801	null	0	1	1	1	0	1	1	1	1	1	1	LOC552685	XP_026297999.1	Amel	XM_026442214.1	NonCanon
ORTHOMCL8802	null	0	1	1	1	1	1	1	1	1	0	1	LOC100577879	XP_006566324.1	Amel	XM_006566261.3	NonCanon
ORTHOMCL8808	null	0	1	0	1	1	1	1	1	1	1	1	LOC102653839	XP_006564759.1	Amel	XM_006564696.1	NonCanon
ORTHOMCL8812	null	0	1	1	1	1	1	1	1	1	1	0	LOC551769	XP_006561099.1	Amel	XM_006561036.3	NonCanon
ORTHOMCL8859	null	1	1	1	0	1	1	0	1	1	1	0	LOC410107	XP_393594.3	Amel	XM_393594.6	NonCanon
ORTHOMCL8921	null	1	1	1	1	1	0	1	1	0	1	0	LOC724326	XP_001119897.1	Amel	XM_001119897.5	NonCanon
ORTHOMCL8927	null	1	1	0	0	1	1	1	1	0	0	2	CSP1	NP_001071288.1	Amel	NM_001077820.1	NonCanon
ORTHOMCL8939	null	1	1	1	1	1	1	0	0	1	0	1	LOC100576224	XP_016772150.1	Amel	XM_016916661.2	NonCanon
ORTHOMCL8955	null	1	1	1	1	0	0	0	1	1	1	1	LOC727202	XP_026296919.1	Amel	XM_026441134.1	NonCanon
ORTHOMCL8963	null	1	1	1	1	1	1	1	0	1	0	0	LOC726823	XP_026297391.1	Amel	XM_026441606.1	NonCanon
ORTHOMCL8970	null	0	1	1	1	1	0	1	1	1	1	0	Rpl39	NP_001129377.1	Amel	NM_001135905.1	NonCanon
ORTHOMCL9036	null	1	1	1	1	1	0	1	0	0	0	1	LOC725175	XP_016768625.1	Amel	XM_016913136.2	NonCanon
ORTHOMCL9056	null	1	1	1	1	1	0	1	0	0	1	0	LOC551496	XP_016769932.1	Amel	XM_016914443.2	NonCanon
ORTHOMCL9084	null	1	1	1	1	1	0	0	1	0	0	1	LOC113218517	XP_026295902.1	Amel	XM_026440117.1	NonCanon
ORTHOMCL9124	null	1	1	0	0	0	1	1	1	1	1	0	LOC726297	XP_001120568.1	Amel	XM_001120568.5	NonCanon
ORTHOMCL9133	null	1	1	0	0	0	1	1	1	0	1	1	LOC724367	XP_001120006.2	Amel	XM_001120006.5	NonCanon
ORTHOMCL9233	null	1	1	0	0	0	0	1	1	0	1	1	LOC410187	XP_393670.5	Amel	XM_393670.7	NonCanon
ORTHOMCL9272	null	1	1	0	0	0	0	1	1	0	1	1	LOC102655523	XP_026299469.1	Amel	XM_026443684.1	NonCanon
ORTHOMCL9290	null	1	1	0	0	2	0	0	0	0	1	1	Uqcr11	NP_001177743.1	Amel	NM_001190814.1	NonCanon
ORTHOMCL9297	null	0	4	0	0	0	0	0	1	1	0	0	LOC102654800	XP_006571987.1	Amel	XM_006571924.1	NonCanon
ORTHOMCL9482	null	0	1	1	1	1	0	0	1	0	0	0	LOC100576623	XP_006572180.1	Amel	XM_006572117.3	NonCanon
ORTHOMCL9626	null	1	1	0	0	0	0	0	0	1	1	0	LOC102655838	XP_006560668.1	Amel	XM_006560605.3	NonCanon
ORTHOMCL9656	null	0	2	1	0	0	0	0	0	1	0	0	LOC100577044	XP_026295418.1	Amel	XM_026439633.1	NonCanon
ORTHOMCL9912	null	1	1	0	0	0	0	0	1	0	0	0	LOC100302106	NP_001155260.1	Amel	NM_001161788.1	NonCanon
ORTHOMCL9926	null	0	1	1	1	0	0	0	0	0	0	0	LOC725309	XP_001120351.1	Amel	XM_001120351.4	NonCanon
ORTHOMCL9929	null	0	1	0	0	0	0	0	1	1	0	0	LOC409533	XP_006569793.2	Amel	XM_006569730.3	NonCanon
ORTHOMCL10257	null	1	1	0	0	0	0	0	0	0	0	0	LOC406145	NP_001011618.1	Amel	NM_001011618.1	NonCanon
ORTHOMCL10275	null	1	1	0	0	0	0	0	0	0	0	0	LOC100578307	XP_016771651.1	Amel	XM_016916162.2	NonCanon
ORTHOMCL10340	null	1	1	0	0	0	0	0	0	0	0	0	Obp17	NP_001035297.1	Amel	NM_001040207.1	NonCanon
ORTHOMCL10371	null	1	1	0	0	0	0	0	0	0	0	0	LOC724951	XP_006562088.1	Amel	XM_006562025.3	NonCanon
ORTHOMCL10381	null	1	1	0	0	0	0	0	0	0	0	0	LOC724907	XP_026298987.1	Amel	XM_026443202.1	NonCanon
ORTHOMCL10405	null	1	1	0	0	0	0	0	0	0	0	0	Melt	NP_001011607.1	Amel	NM_001011607.2	NonCanon
ORTHOMCL10406	null	1	1	0	0	0	0	0	0	0	0	0	LOC724995	XP_001120897.2	Amel	XM_001120897.5	NonCanon
ORTHOMCL10435	null	0	2	0	0	0	0	0	0	0	0	0	Obp21	NP_001035296.1	Amel	NM_001040206.1	NonCanon
ORTHOMCL10448	null	0	1	0	0	0	0	0	0	1	0	0	LOC102653771	XP_016772081.1	Amel	XM_016916592.1	NonCanon
